original_id,original,generation,system,sentence_type,rating_1,rating_2,rating_3,rating_1_zscore,rating_2_zscore,rating_3_zscore
23,"An activist hiding his identity said the Egyptian authorities were carrying out random detentions ahead of COP, where they are randomly stopping people and inspecting their mobile phones to look for any evidence of dissent.",A person who wanted to remain anonymous said the Egyptian government is randomly arresting people before a big gathering called COP. They are checking people's phones to find out if anyone is opposing the government.,GPT-3-few-shot,Splittings,75.0,70.0,75.0,-0.3965854123799603,0.0345702333337,-0.8489187869043615
41,"These missions will seek to reestablish a human presence on the Moon and demonstrate technologies and business approaches needed for future scientific studies, including exploration of Mars.",These missions will try to get people on the moon again. They will also demonstrate technologies and business approaches needed for more space-related missions.,Human 1 Writing,Splittings,87.0,70.0,85.0,0.4474500744888135,0.0345702333337,0.0111490272201326
49,United began seeking legal action over whether Ronaldo had breached his contract and was looking to terminate his contract.,United began seeking legal action over whether Ronaldo had breached his contract and was looking to terminate his contract.,T5-3B,Paraphrases,50.0,50.0,80.0,-2.154992676689906,-1.098658878873436,-0.4188848798421144
0,"The architecture of Winchester College is a diverse set of architectural styles, reflecting the multiple periods of building from the college's foundation in 1382, through additions in the medieval and Early Modern periods, to a major expansion of accommodation in the Victorian era and then further extensions at the turn of the 20th century and more recently.","The architecture of Winchester College is a diverse set of architectural styles, reflecting the multiple periods of building from the college's foundation in 1382, to a major expansion of accommodation at the turn of the 20th century and to further extensions at the end of the 20th century, to the present day.",Muss,Paraphrases,72.0,90.0,35.0,-0.6075942840971538,1.167799345540836,-1.8710609698387248
0,"The architecture of Winchester College is a diverse set of architectural styles, reflecting the multiple periods of building from the college's foundation in 1382, through additions in the medieval and Early Modern periods, to a major expansion of accommodation in the Victorian era and then further extensions at the turn of the 20th century and more recently.","The buildings of Winchester College have diverse architectural styles. They reflect multiple periods of building from the college’s founding in 1382, through additions in the medieval and early modern periods. They also show big expansions to accommodations in the Victorian era and at the beginning of the 20th century and more recently.",Human 1 Writing,Splittings,86.0,90.0,85.0,0.3771137839164157,1.167799345540836,1.2940389140784416
53,"The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.",The man claimed that he had not given up his Nepali citizenship while being an American citizen. Nepali law does not allow people to have more than one nationality.,Muss,Splittings,80.0,90.0,85.0,-0.0449039595179712,1.167799345540836,0.0111490272201326
51,"Before Bankman-Fried's wealth eroded in November 2022, Bankman-Fried was a major donor to Democratic Party candidates.",Bankman-Fried was a major donor to Democratic Party candidates before they lost money in November 2022.,Human 2 Writing,Paraphrases,75.0,15.0,65.0,-0.3965854123799603,-3.081809825235924,0.027998960511575
54,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.","Around 80% of the buildings in the area were renovated or modified after the 1999 earthquakes, making them better able to withstand this recent earthquake.",GPT-3-few-shot,Paraphrases,92.0,60.0,90.0,0.7991315273508026,-0.5320443227698679,0.5570847742290884
16,"In more recent practice, between the announcement of the nomination and the start of hearings, the Judiciary Committee undertakes an investigative stage in which committee members and their staffs prepare for the hearings by looking over the background of the nominees and relevant issues.","In more recent practice, between the announcement of the nomination and the start of hearings, the Judiciary Committee and its staffs prepare for the hearings by looking over the background of the nominees and the issues that will be discussed in the hearings.",Muss,Paraphrases,80.0,70.0,55.0,-0.0449039595179712,0.0345702333337,-0.6050210162718582
37,"According to the eyewitness account, the shooter ""snapped,"" before shooting a woman, proceeding to kill employees within the break room before firing at least ten shots in the grocery aisles.","According to an eyewitness, the shooter ""snapped,"" before shooting a woman. After that, he shot at least ten people in the grocery aisles before going into the break room.",Muss,Splittings,30.0,75.0,45.0,-3.5617184881378625,0.317877511385484,-1.2380409930552916
57,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.","Painted decorations are kept on the face of the building, on the porch, and on the inside. These paintings were made in two different time periods. The first time period was when the building was built. The second time period was after 1913, when the building’s use was changed.",Human 2 Writing,Splittings,96.0,100.0,60.0,1.080476689640394,1.7344139016444038,-0.2885110278801416
35,"According to anonymous sources cited by The Wall Street Journal, FTX had lent $10 billion of its customer assets to Alameda Research in 2022, and Alameda CEO Caroline Ellison disclosed to other Alameda employees that she, Sam Bankman-Fried, Gary Wang, and Nishad Singh knew about that decision.","Anonymous sources reported to The Wall Street Journal that FTX lent $10 billion of its customer assets to Alameda Research in 2022. Caroline Ellison, Alameda's CEO, told other Alameda employees that she, Sam Bankman-Fried, Gary Wang, and Nishad Singh were aware of this decision.",GPT-3-few-shot,Splittings,84.0,70.0,75.0,0.23644120277162,0.0345702333337,-0.8489187869043615
28,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","Abi (played by Bolu Essien) is featured in the sitcom series. At first, her supervisor was tough on her. However, she was promoted to acting manager when the manager traveled to another branch, and this gave her an opportunity to show her abilities at work.",GPT-3-few-shot,Splittings,100.0,70.0,65.0,1.3618218519299852,0.0345702333337,0.027998960511575
